name,stage,lat,lon
"Lead: (NYC-073) 150 Snediker Ave, Brooklyn, NY 11207, USA",Lead,40.67174,-73.901892
"Lead: (NYC-088) 2221 46th St, Astoria, NY 11105, USA",Lead,40.7695843,-73.9030417
"Lead: (NYC-101) 2458 Webster Ave, Bronx, NY 10458, USA",Lead,40.8599318,-73.8929168
"Lead: (NYC-102) 2257 1st Ave., New York, NY 10029, USA",Lead,40.7959682,-73.9357547
"Lead: (NYC-103) 964 Amsterdam Ave, New York, NY 10025, USA",Lead,40.8014793,-73.9653026
"Lead: (NYC-105) 2451 46th St, Astoria, Queens, NY 11103, USA",Lead,40.7667242,-73.9057974
"Lead: (NYC-801) 353 Berry St, Brooklyn, NY 11249, USA",Lead,40.7110421,-73.9651927
"Lead: (NYC-802) 475 Marcy Avenue, Brooklyn, NY 11206, USA",Lead,40.69956,-73.948607
"Lead: (NYC-803) 810 Gravesend Neck Rd, Brooklyn, NY 11223, USA",Lead,40.5941216,-73.9616521
"Lead: (ONT-004) 702 Foothill Blvd, Rialto, CA 92376, USA",Lead,34.1070734,-117.3569652
"Lead: (ORL-001) 170 East Washington Street, Orlando, FL 32801, USA",Lead,28.543399,-81.3764209
"Lead: (ORL-002) 417 W Robinson St, Orlando, FL 32801, USA",Lead,28.5459043,-81.38425
"Lead: (ORL-004) 5780 Major Blvd, Orlando, FL 32819, USA",Lead,28.4794941,-81.4574236
"Lead: (ORL-005) 8231 Vineland Ave, Orlando, FL 32821, USA",Lead,28.3906332,-81.4915049
"Lead: (ORL-006) 8001 South Orange Blossom Trail, Orlando, FL 32809, USA",Lead,28.4467196,-81.3952716
"Lead: (ORL-008) 2933 East Colonial Drive, Orlando, FL 32803, USA",Lead,28.5544362,-81.3471531
"Lead: (ORL-011) 11000 Westwood Blvd, Orlando, FL 32821, USA",Lead,28.4059542,-81.4768576
"Lead: (OTT-001) 2197 Riverside Drive, Ottawa, ON K1H 8K5, Canada",Lead,45.3890846,-75.6763446
"Lead: (OTT-003) 370 Catherine St, Ottawa, ON K1R 5T5, Canada",Lead,45.406855,-75.6975168
"Lead: (OTT-004) 1536 Scott St, Ottawa, ON K1Y 2N5, Canada",Lead,45.4043092,-75.7323286
"Lead: (OTT-009) 733 Ridgewood Ave, Ottawa, ON K1V 6M8, Canada",Lead,45.3683423,-75.6878625
"Lead: (OTT-010) 1105 Carling Ave, Ottawa, ON K1Y 4G5, Canada",Lead,45.390157,-75.7252737
"Lead: (OTT-012) 1155 Lola St unit 7, Ottawa, Ontario K1K 2C5, Canada",Lead,45.4229,-75.65029
"Lead: (OTT-800) Main St, Ottawa, ON, Canada",Lead,45.4075435,-75.677091
"Lead: (OTT-999) 1081 Carling Ave, Ottawa, ON K1Y 1V3, Canada",Lead,45.3908459,-75.7236619
"Lead: (OTT-999) 405 St. Laurent Blvd, Ottawa, ON K1K 2Z6, Canada",Lead,45.4479539,-75.6502146
"Lead: (PHI-001) 101 S Christopher Columbus Blvd, Philadelphia, PA 19106, USA",Lead,39.9488015,-75.1399919
"Lead: (PHI-002) 2290 W Oregon Ave, Philadelphia, PA 19145, USA",Lead,39.9170854,-75.1854542
"Lead: (PHI-004) 300 E Godfrey Ave, Philadelphia, PA 19120, USA",Lead,40.0424843,-75.1102053
"Lead: (PHI-005) 1320 Spring Garden St, Philadelphia, PA 19123, USA",Lead,39.9618015,-75.1601716
"Lead: (PHI-007) 701 Cathedral Road, Philadelphia, PA 19128, USA",Lead,40.0643185,-75.2367567
"Lead: (PHI-008) 313 Spring Garden Street, Philadelphia, PA 19123, USA",Lead,39.9610931,-75.1439191
"Lead: (PHI-009) 1441 North Front Street, Philadelphia, PA 19122, USA",Lead,39.972871,-75.134799
"Lead: (PHI-010) 2327 Bleigh Ave, Philadelphia, PA 19152, USA",Lead,40.0493211,-75.0566583
"Lead: (PHI-012) 2703 South 3rd Street, Philadelphia, PA 19148, USA",Lead,39.9128953,-75.1520747
"Lead: (PHI-013) 139 East Chelten Avenue, Philadelphia, PA 19144, USA",Lead,40.038248,-75.172692
"Lead: (PHI-015) 5899 Lancaster Ave, Philadelphia, PA 19131, USA",Lead,39.9820408,-75.2385382
"Lead: (PHI-016) 5414 Chester Avenue, Philadelphia, PA, USA",Lead,39.938656,-75.223596
"Lead: (PHI-017) 1643 West Thompson Street, Philadelphia, PA, USA",Lead,39.973953,-75.163633
"Lead: (PHI-018) 3781 Jasper Street, Philadelphia, PA, USA",Lead,40.0031316,-75.0980253
"Lead: (PHI-019) 5117 Market Street, Philadelphia, PA, USA",Lead,39.960078,-75.223436
"Lead: (PHI-021) 1223 Washington Avenue, Philadelphia, PA 19147, USA",Lead,39.9379149,-75.164057
"Lead: (PHI-022) 5601 Chestnut St, Philadelphia, PA 19139, USA",Lead,39.9607353,-75.2342326
"Lead: (PHI-023) 2929 N Broad St, Philadelphia, PA 19132, USA",Lead,39.9987889,-75.1520782
"Lead: (PHI-024) 1020 Cherry Street, Philadelphia, PA 19107, USA",Lead,39.9544227,-75.1570462
"Lead: (PHI-025) 1023 Vine St, Philadelphia, PA 19107, USA",Lead,39.957643,-75.156697
"Lead: (PHI-026) 5812 Woodland Ave, Philadelphia, PA 19143, USA",Lead,39.9314896,-75.2259182
"Lead: (PHI-027) 2425 W York St, Philadelphia, PA 19132, USA",Lead,39.9918185,-75.1726805
"Lead: (PHI-028) 300 North York Avenue, Philadelphia, PA 19106, USA",Lead,39.9562693,-75.1461814
"Lead: (PHI-029) 3952 Lancaster Ave, Philadelphia, PA 19104, USA",Lead,39.9627049,-75.2020015
"Lead: (PHI-030) 700 East Hunting Park Avenue, Philadelphia, PA 19124, USA",Lead,40.0118593,-75.1125779
"Lead: (PHI-031) 1140 Germantown Avenue, Philadelphia, PA 19123, USA",Lead,39.9692724,-75.1409021
"Lead: (PHI-032) 10 Reed Street, Philadelphia, PA, USA",Lead,39.9297201,-75.1451962
"Lead: (PHI-033) 38 Jackson St, Philadelphia, PA 19148, USA",Lead,39.9199191,-75.1474235
"Lead: (PHI-036) 3500 Aramingo Ave, Philadelphia, PA 19134, USA",Lead,39.9929659,-75.0991667
"Lead: (PHI-038) 5101 Wissinoming Street, Philadelphia, PA, USA",Lead,40.0250158,-75.0304411
"Lead: (PHI-039) 7821 Bartram Ave, Philadelphia, PA 19153, USA",Lead,39.8961723,-75.2344927
"Lead: (PHI-041) 427-35 Master St, Philadelphia, PA 19122, USA",Lead,39.972903,-75.1437009
"Lead: (PHI-042) 8556 Bustleton Ave, Philadelphia, PA 19152, USA",Lead,40.0731803,-75.0485654
"Lead: (PHI-043) 5400 Eadom St, Philadelphia, PA 19137, USA",Lead,40.0112407,-75.0656776
"Lead: (PHI-044) 6432 Castor Avenue, Philadelphia, PA 19149, USA",Lead,40.041018,-75.07713
"Lead: (PHI-047) 2549 Orthodox St, Philadelphia, PA 19137, USA",Lead,40.0014404,-75.0766054
"Lead: (PHX-001) 830 W Broadway Rd, Tempe, AZ 85282, USA",Lead,33.4078024,-111.9517248
"Lead: (PHX-002) 1418 E Washington St, Phoenix, AZ 85034, USA",Lead,33.4485134,-112.0512121
"Lead: (PHX-003) 1858 E Apache Blvd, Tempe, AZ 85281, USA",Lead,33.4151716,-111.9058117
"Lead: (PHX-004) 2115 S McClintock Dr, Tempe, AZ 85282, USA",Lead,33.4048666,-111.9087927
"Lead: (PHX-009) 9841 N Black Canyon Hwy, Phoenix, AZ 85021, USA",Lead,33.5764436,-112.116329
"Lead: (PHX-012) 1012 S Gilbert Rd, Gilbert, AZ 85296, USA",Lead,33.3286078,-111.7958411
"Lead: (PHX-013) 1422 W Warner Rd, Gilbert, AZ 85233, USA",Lead,33.3359225,-111.8212263
"Lead: (PHX-014) 2808 North 27th Avenue, Phoenix, AZ 85009, USA",Lead,33.4781907,-112.1173577
"Lead: (PHX-015) 600 E Baseline Rd, Tempe, AZ 85283, USA",Lead,33.3787651,-111.9322568
"Lead: (PHX-016) 2511 E Jefferson St, Phoenix, AZ 85034, USA",Lead,33.4470321,-112.0274195
"Lead: (PHX-017) 85 E Broadway Rd, Tempe, AZ 85282, USA",Lead,33.4067409,-111.938941
"Lead: (PHX-019) 1320 E Broadway Rd, Mesa, AZ, USA",Lead,33.4082336,-111.8022575
"Lead: (PHX-020) 336 N Stapley Dr, Mesa, AZ, USA",Lead,33.4215797,-111.8057111
"Lead: (PHX-021) 335 N Gilbert Rd, Mesa, AZ, USA",Lead,33.421765,-111.7878063
"Lead: (PHX-022) 6625 E Southern Ave, Mesa, AZ 85206, USA",Lead,33.3933018,-111.6887573
"Lead: (PHX-800) 1537 West Buckeye Road, Phoenix, AZ, USA",Lead,33.4364942,-112.0930982
"Lead: (PHX-801) 165 East Southern Avenue, Phoenix, AZ 85040, USA",Lead,33.3920172,-112.07025
"Lead: (POR-001) 321 SW 2nd Ave, Portland, OR 97204, USA",Lead,45.5204018,-122.6734936
"Lead: (POR-002) 2045 Northwest Pettygrove Street, Portland, OR 97209, USA",Lead,45.533,-122.693857
"Lead: (POR-004) 1037 SW Salmon St, Portland, OR 97205, USA",Lead,45.518401,-122.683771
"Lead: (POR-005) 432 SW Hall St, Portland, OR 97201, USA",Lead,45.5077819,-122.6730049
"Lead: (POR-006) 2715 SE 8th Ave, Portland, OR 97202, USA",Lead,45.5034337,-122.658365
"Lead: (POR-009) 434 SW 2nd Ave, Portland, OR 97204, USA",Lead,45.5196677,-122.6732833
"Lead: (POR-010) 938 Southwest 10th Avenue, Portland, OR, USA",Lead,45.5183841,-122.6826248
"Lead: (POR-011) 12 SW 4th Ave, Portland, OR 97204, USA",Lead,45.522893,-122.674051
"Lead: (POR-013) 1130 SW 17th Ave, Portland, OR 97205, USA",Lead,45.5184374,-122.6904738
"Lead: (POR-015) 432 SW 3rd Ave, Portland, OR 97204, USA",Lead,45.5196705,-122.6746095
"Lead: (POR-016) 320 SW 5th Ave, Portland, OR 97204, USA",Lead,45.521006,-122.6761713
"Lead: (POR-019) 8145 SE 82nd Ave, Portland, OR 97266, USA",Lead,45.4634019,-122.5801587
"Lead: (POR-022) 7339 NE Martin Luther King Jr Blvd, Portland, OR 97211, USA",Lead,45.5763337,-122.6617214
"Lead: (POR-025) 12975 SW Canyon Rd, Beaverton, OR 97005, USA",Lead,45.4884638,-122.8103981
"Lead: (POR-026) 1724 SE Grand Ave, Portland, OR 97214, USA",Lead,45.510391,-122.6604922
"Lead: (POR-027) 1400 NE Broadway, Portland, OR 97232, USA",Lead,45.5348649,-122.6512812
"Lead: (POR-028) 10135 SE Foster Rd, Portland, OR 97266, USA",Lead,45.4775824,-122.5590812
"Lead: (POR-029) 1133 SE 82nd Ave, Portland, OR, USA",Lead,45.5149744,-122.5790394
"Lead: (POR-030) 2240 NE Sandy Blvd, Portland, OR 97232, USA",Lead,45.5266974,-122.6426248
"Lead: (POR-031) 1718 North Lombard Street, Portland, OR 97217, USA",Lead,45.5768694,-122.6845918
"Lead: (POR-051) 8407 NE Fremont St, Portland, OR 97220, USA",Lead,45.5482933,-122.5764741
"Lead: (POR-052) 6010 Northeast Killingsworth Street, Portland, OR, USA",Lead,45.5624752,-122.6004605
"Lead: (POR-053) 9647 SE Harold St, Portland, OR 97266, USA",Lead,45.4828469,-122.5640205
"Lead: (POR-055) 11214 SE Division St, Portland, OR 97266, USA",Lead,45.5039549,-122.5476263
"Lead: (POR-056) 8715 SW Barbur Blvd, Portland, OR 97219, USA",Lead,45.4620697,-122.7045268
"Lead: (POR-057) 12990 SW Pacific Hwy, Tigard, OR 97223, USA",Lead,45.4259612,-122.7793086
"Lead: (POR-059) 8661 SW Canyon Dr, Portland, OR 97225, USA",Lead,45.4989853,-122.766091
"Lead: (POR-060) 2636 NW 26th Ave, Portland, OR 97210, USA",Lead,45.5407858,-122.70543
"Lead: (POR-061) 9585 SW Washington Square Rd, Tigard, OR 97223, USA",Lead,45.4503942,-122.7812079
"Lead: (POR-062) 1111 NW 21st Ave, Portland, OR 97210, USA",Lead,45.5307595,-122.6948589
"Lead: (POR-064) 4027 César E. Chávez Blvd, Portland, OR 97202, USA",Lead,45.4935759,-122.6230149
"Lead: (POR-065) 7143 SE 82nd Ave, Portland, OR 97266, USA",Lead,45.4711567,-122.5793657
"Lead: (POR-066) 2330 SE Harney St, Portland, OR 97202, USA",Lead,45.4618729,-122.6408243
"Lead: (POR-067) 5111 SE 26th Ave, Portland, OR 97202, USA",Lead,45.4859061,-122.6398448
"Lead: (POR-068) 3220 SE Milwaukie Ave, Portland, OR 97202, USA",Lead,45.5000327,-122.654075
"Lead: (POR-801) 11875 SW Pacific Hwy, Portland, OR 97223, USA",Lead,45.4344492,-122.7646046
"Lead: (POR-999) 8485 SW Canyon Rd, Portland, Oregon, USA",Lead,45.4986262,-122.764232
"Lead: (PVD-001) 176 Douglas Ave, Providence, RI 02908, USA",Lead,41.8368371,-71.4218756
"Lead: (RDU-001) John Brantley Blvd, Morrisville, NC 27560, USA",Lead,35.87139,-78.7941947
"Lead: (SAC-001) 1922 Del Paso Boulevard, Sacramento, CA, USA",Lead,38.608547,-121.453494
"Lead: (SAC-002) 3848 Martin Luther King Jr Blvd, Sacramento, CA 95817, USA",Lead,38.547014,-121.4649334
"Lead: (SAC-003) 631 16th St, Sacramento, CA 95814, USA",Lead,38.5815047,-121.4835317
"Lead: (SAC-007) 2540 Venture Oaks Way, Sacramento, CA 95833, USA",Lead,38.6112247,-121.5118074
"Lead: (SAC-050) 7042 Folsom Blvd, Sacramento, CA 95826, USA",Lead,38.5517986,-121.4208574
"Lead: (SAC-107) Hilton Garden Inn Sacramento/South Natomas, 2540 Venture Oaks Way, Sacramento, CA 95833, USA",Lead,38.6113102,-121.5118654
"Lead: (SAC-888) 816 12th St, Sacramento, CA 95814, USA",Lead,38.5811822,-121.4903654
"Lead: (SAN-001) 1792 National Avenue, San Diego, CA 92113, USA",Lead,32.7022603,-117.1467154
"Lead: (SAN-002) 925 South 26th Street, San Diego, California 92113, USA",Lead,32.6962561,-117.1380047
"Lead: (SAN-003) 3441 El Cajon Blvd, San Diego, CA, USA",Lead,32.7548445,-117.1194127
"Lead: (SAN-004) 302 South 32nd Street, San Diego, CA, USA",Lead,32.7030282,-117.1254927
"Lead: (SAN-005) 419 Parkway Plaza, El Cajon, CA 92020, USA",Lead,32.806275,-116.9671904
"Lead: (SAN-006) 7979 Ivanhoe Ave, La Jolla, CA 92037, USA",Lead,32.8484791,-117.2723115
"Lead: (SAN-007) 7161 Broadway, Lemon Grove, CA 91945, USA",Lead,32.7422095,-117.043684
"Lead: (SAN-800) 4575 La Jolla Village Dr, San Diego, CA 92122, USA",Lead,32.8724004,-117.2089342
"Lead: (SAN-801) 8110 Mira Mesa Boulevard, San Diego, CA, USA",Lead,32.9128737,-117.1486357
"Lead: (SAN-802) 9655 Via Excelencia, San Diego, CA 92126, USA",Lead,32.8979221,-117.1185439
"Lead: (SAN-888) 100 J St, San Diego, CA 92101, USA",Lead,32.7096678,-117.162721
"Lead: (SAN-999) 2303 Reo Dr, San Diego, CA 92139, USA",Lead,32.6766547,-117.065719
"Lead: (SAT-001) 11911 Crosswinds Way, San Antonio, TX 78233, USA",Lead,29.5477286,-98.3760005
"Lead: (SAT-002) 14730 Bulverde Rd, San Antonio, TX 78247, USA",Lead,29.5753092,-98.4180196
"Lead: (SAT-003) 6510 N New Braunfels Ave, San Antonio, TX 78209, USA",Lead,29.4907655,-98.4588784
"Lead: (SAT-004) 1346 Fair Avenue, San Antonio, TX 78223, USA",Lead,29.3838088,-98.4570955
"Lead: (SAT-006) 2015 Northeast Interstate 410 Loop, San Antonio, TX 78217, USA",Lead,29.518696,-98.4310117
"Lead: (SAT-007) 508 Chestnut St, San Antonio, TX 78202, USA",Lead,29.4266826,-98.4790443
"Lead: (SAT-008) 9503 Middlex Drive, San Antonio, TX 78217, USA",Lead,29.527409,-98.459452
"Lead: (SAT-009) 8415 McCullough Ave, San Antonio, TX 78216, USA",Lead,29.5162467,-98.4921174
"Lead: (SAT-010) 829 Pat Booker Road, Universal City, TX 78148, USA",Lead,29.5487459,-98.2932893
"Lead: (SAT-011) 1315 Austin Highway, San Antonio, TX 78209, USA",Lead,29.4904709,-98.4416806
"Lead: (SAT-012) 7902 Mainland Drive, San Antonio, TX 78250, USA",Lead,29.5105623,-98.6382746
"Lead: (SAT-016) 5502 Evers Rd, San Antonio, TX 78238, USA",Lead,29.4872203,-98.5961746
"Lead: (SAT-018) 15314 San Pedro Avenue, San Antonio, TX 78232, USA",Lead,29.5804286,-98.4750868
"Lead: (SAT-021) 571 Eleanor Ave, San Antonio, TX 78209, USA",Lead,29.4552048,-98.4613987
"Lead: (SAT-024) 929 Austin Hwy, San Antonio, TX 78209, USA",Lead,29.4848607,-98.454068
"Lead: (SAT-025) 4407 S PanAm Expy, San Antonio, TX 78225, USA",Lead,29.3816373,-98.5133201
"Lead: (SAT-026) 715 West Ave, San Antonio, TX 78201, USA",Lead,29.4693776,-98.5262848
"Lead: (SAT-027) 1402 Cupples Rd, San Antonio, TX 78226, USA",Lead,29.3941491,-98.5493023
"Lead: (SAT-028) 2318 Northwest Military Highway, San Antonio, TX 78231, USA",Lead,29.5424019,-98.5287833
"Lead: (SAT-030) 3678 Culebra Rd, San Antonio, TX 78228, USA",Lead,29.4495629,-98.57566
"Lead: (SAT-800) 827 Elmwood Dr, San Antonio, TX 78212, USA",Lead,29.469059,-98.507262
"Lead: (SAT-801) 113 La Manda Blvd, San Antonio, TX 78212, USA",Lead,29.4874999,-98.5000979
"Lead: (VAN-012) 1000 Burrard St, Vancouver, BC V6Z 2R9, Canada",Lead,49.2805241,-123.1260114
"Lead: (VAN-999) 5400 Airport Rd S, Richmond, BC V7B 1M7, Canada",Lead,49.1795348,-123.1555225
"Lead: (WAS-001) 63 Patterson St NE, Washington, DC 20002, USA",Lead,38.9060599,-77.0070455
"Lead: (WAS-003) 1415 N Danville St, Arlington, VA 22201, USA",Lead,38.889195,-77.090344
"Lead: (WAS-003) 2636 Wilson Blvd, Arlington, VA 22201, USA",Lead,38.889499,-77.090391
"Lead: (WAS-007) 1366 Irving St NW, Washington, DC 20010, USA",Lead,38.9284531,-77.0319377
"Lead: (WAS-009) 7155 Wisconsin Ave, Bethesda, MD 20814, USA",Lead,38.9811192,-77.0921049
"Lead: (WAS-016) 631 P St NW, Washington, DC 20001, USA",Lead,38.909913,-77.021192
"Lead: (WAS-017) 31 K St NE, Washington, DC 20002, USA",Lead,38.9021077,-77.0073193
"Lead: (WAS-018) 8600 Georgia Ave, Silver Spring, MD 20910, USA",Lead,38.9960257,-77.0287621
"Lead: (WAS-019) 2001 16th St NW, Washington, DC 20009, USA",Lead,38.9179698,-77.0361617
"Lead: (WAS-022) 2305 Wilson Blvd, Arlington, VA 22201, USA",Lead,38.8911461,-77.0865972
"Lead: (WAS-023) 1900 L St NW, Washington, DC 20036, USA",Lead,38.9035777,-77.0437129
"Lead: (WAS-025) 700 M St SE, Washington, DC 20003, USA",Lead,38.8766684,-76.9959902
"Lead: (WAS-026) 5756 Georgia Ave NW, Washington, DC 20011, USA",Lead,38.9595601,-77.0284922
"Lead: (WAS-027) 36 L St SW, Washington, DC 20024, USA",Lead,38.8775383,-77.0097474
"Lead: (WAS-029) 12208 Rockville Pike, Rockville, MD 20852, USA",Lead,39.0551954,-77.1191291
"Lead: (WAS-030) 4601 41st St NW, Washington, DC 20016, USA",Lead,38.9500549,-77.0801087
"Lead: (WAS-031) 4820 31st St S, Arlington, VA 22206, USA",Lead,38.835871,-77.09796
"Lead: (WAS-032) 423 Clifford Avenue, Alexandria, VA 22305, USA",Lead,38.832115,-77.051894
"Lead: (WAS-034) 6950 Carroll Avenue, Takoma Park, MD 20912, USA",Lead,38.9749293,-77.0133318
"Lead: (WAS-036) 723 8th St SE, Washington, DC 20003, USA",Lead,38.8804673,-76.9951997
"Lead: (WAS-037) 949 Bonifant Street, Silver Spring, MD, USA",Lead,38.9938979,-77.0257514
"Lead: (WAS-038) 1200 Brentwood Rd NE, Washington, DC 20018, USA",Lead,38.9210568,-76.9897487
"Lead: (WAS-800) 2525 Crystal Drive, Arlington, VA 22202, USA",Lead,38.850088,-77.0504731
"Lead: (WAS-801) 4701 Sangamore Rd, Bethesda, MD 20816, USA",Lead,38.9497692,-77.1199016
"Lead: (WAS-805) 1220 N Pierce St, Arlington, VA 22209, USA",Lead,38.888391,-77.076701
"Lead: (WAS-806) 2550 S Clark St, Arlington, VA 22202, USA",Lead,38.851214,-77.0519346
Contact: Crate Brewery,Contact,51.5428546,-0.0228668
Engaged: (MIA-033) REEF - 200 Ne 62Nd St,Engaged,25.832699,-80.1916959
"Engaged: 2800 Annapolis Rd, Baltimore, MD 21230",Engaged,39.2558995,-76.6388851
"Engaged: Oya Kitchens - Birley Fields, Manchester, 32",Engaged,,
Engaged: The Black Horse,Engaged,51.5166747,-0.1331198
Enrolled: Milport,Enrolled,25.7994319,-80.1871142
Matched: (ABU-009) Raha Mall Khalifa City,Matched,25.2048493,55.2707828
Activated: (LDN-297) Accor - Accor Southwark,Activated,51.5057681,-0.0950998
"Activated: (TOR-028) 1286 Dupont Street, Toronto",Activated,43.6679542,-79.443611
Activated: (MIA-003) REEF - 385 NE 79th St Miami,Activated,25.8480368,-80.1893005
Lead: Accor - H2177 - LONDON DOCKLANDS CANARY WHARF,Lead,51.5070227,-0.0070117
Lead: Accor - H9721 - LONDON STRATFORD,Lead,51.5465995,-0.0077651
Lead: Accor - H5694 - BERLIN CITY SUD,Lead,52.4608182,13.4408021
Lead: Gravity - Gravity Manchester,Lead,,
"Lead: (ATL-002) 567 Courtland Street Northeast, Atlanta, GA, USA",Lead,33.7699641,-84.3837991
"Lead: (ATL-063) 675 Mansell Rd, Roswell, GA 30076, USA",Lead,34.0415549,-84.3444276
"Lead: (AUS-017) 9422 Anderson Mill Rd, Austin, TX 78729, USA",Lead,30.4498585,-97.7879641
"Lead: (AUS-999) 1200 E Palm Valley Blvd, Round Rock, TX, USA",Lead,30.5187364,-97.6674892
"Lead: (BAL-025) 2031 Fountain Street, Baltimore, MD 21231, USA",Lead,39.2842833,-76.5875993
"Lead: (BOS-801) 42 Riverdale Ave, Newton, MA 02458, USA",Lead,42.3651156,-71.1941908
"Lead: (CGY-018) 12127 44 St SE, Calgary, AB T2Z 4H3, Canada",Lead,50.9424366,-113.9725179
"Lead: (CHI-025) 762 W Jackson Blvd, Chicago, IL 60661, USA",Lead,41.8783234,-87.6464745
"Lead: (DAL-005) 601 North Hawkins Street, Dallas, TX, USA",Lead,32.7866697,-96.7908495
"Lead: (DAL-035) 660 Walnut Ridge Dr, Irving, TX 75038, USA",Lead,32.8844614,-96.9553459
"Lead: (DAL-055) 1144 Quaker St, Dallas, TX 75207, USA",Lead,32.8007183,-96.8446478
"Lead: (DEN-015) 1590 Elmira St, Aurora, CO 80010, USA",Lead,39.7418004,-104.872613
"Lead: (DET-011) 10801 M-102, Detroit, MI 48221, USA",Lead,42.4451117,-83.1707203
"Lead: (DET-043) 10500 Eight Mile Rd, Ferndale, MI 48220, USA",Lead,42.4463773,-83.1666378
"Lead: (HOU-017) 4615 Sherman St, Houston, TX 77011, USA",Lead,29.7464873,-95.327689
"Lead: (HOU-041) 1301 Leeland Street, Houston, TX 77002, USA",Lead,29.7509685,-95.3655563
Lead: (Kimco) KIMCO - 280 Metro Center,Lead,37.6779135,-122.4667686
Lead: (Kimco) KIMCO - Baybrook Gateway,Lead,29.5404065,-95.1376506
Lead: Prince Regent Hotel,Lead,51.5139985,0.0321645
Engaged: (MIA-058) REEF - 2828 E. Sunrise Blvd,Engaged,26.1377431,-80.1072845
Engaged: ARK - ARK Co-Living Canary Wharf,Engaged,51.4977203,-0.0147015
Engaged: Buzz Bingo - Bexleyheath Buzz Bingo,Engaged,51.4561618,0.1502877
"Enrolled: (MIA-108) 5966 S. Dixie, Miami",Enrolled,25.7026359,-80.2907965
Enrolled: (TOR-044) 4894 Dundas Street West,Enrolled,43.6493133,-79.5285974
"Matched: (BCN-001-01) Gracia, Barcelona",Matched,41.4103224,2.1615825
Activated: (LDN-205) Boxpark - BoxPark Wembley,Activated,51.5605176,-0.2803929
Activated: (DXB-005) Dubai Marina Delphine Tower,Activated,25.1828841,55.2831173
"Activated: (TOR-010) 289-291 College St., Toronto",Activated,51.5235509,-0.1326528
Lead: Accor - H3141 - LONDON WEMBLEY,Lead,51.5548584,-0.2775249
Lead: Accor - HB5V2 - LONDON SEVEN KINGS,Lead,51.5642432,0.0961285
Lead: Accor - H8601 - BERLIN HAUPTBAHNHOF,Lead,52.5270926,13.3704294
Lead: Workspace - Workspace Brixton,Lead,51.4880617,-0.1119618
"Lead: (ATL-041) 699 Ponce De Leon Ave NE, Atlanta, GA 30308, USA",Lead,33.7729948,-84.3641302
"Lead: (AUS-002) 9433 Parkfield Dr, Austin, TX, 78758",Lead,30.3684414,-97.705533
"Lead: (AUS-026) 12538 Research Blvd, Austin, TX 78759, United States",Lead,30.4291067,-97.7614296
"Lead: (BAL-008) 1511 Joh Ave, Halethorpe, MD 21227, USA",Lead,39.2602423,-76.6663758
"Lead: (BAL-030) 6901 York Rd, Baltimore, MD 21212, USA",Lead,39.3786341,-76.6081005
"Lead: (CGY-002) 414 Centre Street South, Calgary, AB T2G 4Z6, Canada",Lead,51.04898,-114.06261
"Lead: (CHI-008) 3101 W Lake St, Chicago, IL 60612, USA",Lead,41.8840263,-87.7039364
"Lead: (CHI-034) 48 E 63rd St, Chicago, IL 60637, USA",Lead,41.780259,-87.622462
"Lead: (DAL-012) 1915 N Central Expy, Plano, TX 75075, USA",Lead,33.027852,-96.7115229
"Lead: (DAL-041) 301 Silverglen Dr, Plano, TX 75075, USA",Lead,33.0014934,-96.7631872
"Lead: (DAL-060) 12225 Greenville Ave, Dallas, TX 75243, USA",Lead,32.9147365,-96.7459777
"Lead: (DEN-023) 2055 California Street, Denver, CO 80205, USA",Lead,39.7498291,-104.9866566
"Lead: (DET-016) 20705 Southfield Rd, Southfield, MI 48075, USA",Lead,42.4447034,-83.2205586
"Lead: (EDM-005) 14206 Stony Plain Rd, Edmonton, AB T5N 3R3, Canada",Lead,53.5432014,-113.5661013
"Lead: (HOU-022) 900 Leeland St, Houston, TX 77002, USA",Lead,29.7525201,-95.3690109
"Lead: (HOU-048) 19660 Restaurant Row, Houston, TX 77084, USA",Lead,29.7876806,-95.7142702
Lead: (Kimco) KIMCO - Adams Plaza,Lead,,
Contact: Hurricane Room Kings Cross,Contact,51.5304974,-0.1207997
Lead: The Wellington Hotel & Pub,Lead,52.4719631,-1.899273
"Engaged: Oya Kitchens - Curve Club, East London - 190",Engaged,51.5285968,-0.090366
Engaged: (MIA-001) 201 SW 2nd Ave,Engaged,25.7722553,-80.1973683
Engaged: Buzz Bingo - Stratford Buzz Bingo,Engaged,51.5394759,-0.0009178
"Enrolled: (TOR-025) 1450 Don Mills Rd., Toronto",Enrolled,43.7525469,-79.348053
Matched: (MON-009) 250 Rue Gary-Carter,Matched,45.5329836,-73.6239596
Matched: Red Sea Barsha - Kitchen 3A,Matched,25.0673855,55.2193314
"Activated: (MIA-007) 12884 Sw 87Th Ave , Miami",Activated,25.6510021,-80.334705
"Activated: (DXB-027) Ikcon FC - 01, Food Court. Uptown Mirdif Mall Dubai",Activated,25.2154225,55.4083614
Activated: (DXB-054) Spring Souq,Activated,25.0650625,55.1929375
Lead: Accor - H6900 - GLOUCESTER,Lead,51.864834,-2.2110036
Lead: Accor - HB8F6 - LONDON BROMLEY CENTRE,Lead,51.401683,0.0180389
Lead: Accor - H6301 - MADRID ALCOBENDAS,Lead,40.5137351,-3.6763161
Lead: Workspace - Workspace Bethnal Green,Lead,51.5252168,-0.057353
